Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Spain,ESP,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,5.507301598,3.294359092,2.816515751,3.496511132,3.053617057,3.170209234,3.862893721,3.049854083,0.860494208,-2.763226754,0.465625318,-1.314876845,-1.921142412,-1.52702802,1.579560944,3.458547458,3.387742103
Spain,ESP,GNI (current US$),NY.GNP.MKTP.CD,5.93E+11,6.19E+11,6.97E+11,9.00E+11,1.06E+12,1.14E+12,1.24E+12,1.44E+12,1.59E+12,1.47E+12,1.41E+12,1.46E+12,1.33E+12,1.35E+12,1.37E+12,1.19E+12,1.23E+12
Spain,ESP,"Labor force, total",SL.TLF.TOTL.IN,18427694,18335597,19013434,19795091,20546260,21266313,21943872,22523477,23175145,23427741,23593723,23630090,23617213,23381814,23215246,23083198,23040386
Spain,ESP,Land area (sq. km),AG.LND.TOTL.K2,499000,498520,499040,499210,499180,499090,498980,499110,498800,498660,500010,499880,500210,500210,500210,500210,500210
Sudan,SDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.60328737,19.19639726,21.09351927,20.51250975,24.4980752,16.8807023,18.52975227,21.53437845,23.44108931,15.249733,21.04672449,21.17569517,5.756519091,-21.81819548,5.517258223,5.870788797,
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1812.470805,1919.533987,2016.667389,2154.735328,2237.188411,2415.537115,2668.223752,2975.82959,3187.310976,3231.236495,3298.004749,3631.663456,4172.538735,4322.99132,4411.974538,4568.086152,4730.292058
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.406862402,3.547289229,3.471837915,4.757419743,1.048059231,4.606154351,7.168389538,8.637283783,5.046040171,0.614039243,0.834792441,7.889471189,12.81520637,1.959133191,0.263305647,2.436229194,2.206677365
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,361.0305843,377.5254454,412.1517561,477.7384078,565.0569459,679.7539949,893.8793645,1115.6952,1291.528826,1226.884381,1476.478087,1666.857757,1892.894352,1955.660799,2176.898029,2513.884661,2415.038162
Sudan,SDN,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.071276077,0.077037697,0.092263123,0.095696281,0.116396138,0.103747925,0.10310506,0.108708165,0.106469052,0.107614012,0.106529878,0.106743294,0.09942516,0.100337523,,,
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.159133714,0.178055693,0.220598608,0.239590405,0.29422066,0.273950845,0.291193188,0.332724015,0.341440489,0.346451108,0.345245386,0.330142237,0.301083381,0.309100309,,,
Sudan,SDN,Urban population (% of total),SP.URB.TOTL.IN.ZS,32.495,32.548,32.601,32.654,32.707,32.76,32.813,32.866,32.919,32.99,33.08,33.188,33.315,33.46,33.623,33.806,34.007
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.01,66.92,66.812,66.685,66.54,66.377,66.194,65.993
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.668834704
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.6260004,14.40600014,14.32600021,14.29399967,14.22200012,14.10700035,14.1420002,14.08899975,14.80000019,13,12.96399975,12.89500046,12.8579998,12.96700001,12.9119997,13.17800045,13.30200005
Sudan,SDN,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-3.451938703,4.613434156,2.972598269,-0.22493277,-2.501275072,2.237293332,8.682805169,-1.377305939,3.348107962,-2.969771086,0.723441052,7.037712887,18.15129182,3.999999614,-4.11392782,2.784146777,5.199999492
Sudan,SDN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,97.43512034,101.3976048,103.4383908,102.3419061,102.2743897,109.2237051,107.5975886,100.7799501,95.49398061,104.0294326,97.48861299,97.97640615,106.2826174,106.0474045,103.1605652,102.7363519,102.6982255
Sudan,SDN,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,3.22544835,2.96223361,2.94690725,3.17703293,3.39271563,3.1765208,3.92670182,4.72342094,8.16712987,8.0387379,7.96507777,8.02944311,8.20038881,8.42182058,8.42877471,,
Sudan,SDN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.158,,,,0.22,,0.3,0.3,0.28,,0.28,,,,,,
Sudan,SDN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,0.917,,0.902,0.86,0.84,,0.84,,,,,,
Sudan,SDN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.169,,,,,,,,,,,,
Sudan,SDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,0.699999988,,0.7,,0.73,0.73,0.7,0.7,,,0.8,,,,
Sudan,SDN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,0.790250256,2.858818267,4.161039623,2.978880765,0.616213821,5.618470676,9.040520213,7.642905538,5.281268187,0.520293806,0.019988158,12.00526852,9.279140248,-26.39970703,36.51622236,2.977486738,1.931084456
Sudan,SDN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.654886891,5.792254915,7.136161078,5.905507237,3.439344986,8.529960081,11.98702764,10.50112824,8.043362648,3.145653719,2.633242159,1.772033157,-2.629176269,-24.64155899,39.80593723,5.460352853,4.386602766
Sudan,SDN,GNI (current US$),NY.GNP.MKTP.CD,11548453913,12296829262,13857299609,16246924898,19787412043,24580803169,33620543127,42704531025,50828485217,49161196654,60506632350,64564311408,62417184439,44936680121,74213617110,88341566667,86599448309
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.033055445,4.871466645,8.33381706,7.710690832,8.418006386,8.516734349,7.196736744,7.976023489,14.30651248,11.24854637,13.24539414,22.11212074,37.39336493,29.95860642,36.90776377,16.91179225,
Sudan,SDN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,24.81751825,30.1369863,5.265945373,25,28.43870383,11.6642504,13.13043382,16.31215004,17.76514314,22.29952655,58.20439753,74.51695091,23.72460195,28.66893782,11.58187931,15.49460294,
Sudan,SDN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,5.667078443,4.119339694,4.885233078,3.445784003,4.342761594,5.585801409,5.272152086,5.356294208,4.988486034,2.442112729,6.931135514,28.26114264,13.92800921,17.8599689,20.85545451,23.58593687,
Sudan,SDN,"Labor force, total",SL.TLF.TOTL.IN,7733982,7899020,8073891,8254392,8436649,8617194,8777979,8942615,9113435,9293828,9548955,9801594,10085222,10413153,10729079,11063651,11401534
Sudan,SDN,Land area (sq. km),AG.LND.TOTL.K2,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000
Uganda,UGA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,6.77320288,7.26084954,7.78265962,7.5364715,8.89591147,9.36187998,9.86250092,9.76286949,9.10394727,8.42938791,11.02478546,9.08972092,7.58352882,7.47352248,7.22213686,,
Uganda,UGA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,,,0.047,,0.083,0.117,,,,,0.117,,,,,,
Uganda,UGA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,0.71,1.306,,,,,1.306,,,,,,
Uganda,UGA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,0.188,,,,,,,,,,,
Uganda,UGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,0.7,1,1.1,,,0.4,0.5,,,,,,
Uganda,UGA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.055757972,0.056000422,0.05312793,0.051189385,0.052104004,0.061199542,0.064573243,0.067825602,0.068884607,0.068394138,0.07504765,0.074604884,0.068810144,0.079615361,,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.059491397,0.060784975,0.060598495,0.060049683,0.063048843,0.076053411,0.085871646,0.094460608,0.100754816,0.103166875,0.1155833,0.121524015,0.112514417,0.130358436,,,
Uganda,UGA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.35649304,14.06119871,16.19708246,17.33772543,19.99211545,20.2750113,16.77405976,15.84732197,22.17556256,14.92636373,18.93961084,17.68005854,18.81401447,20.58470577,19.05120454,16.45478601,
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,845.7010509,879.9554249,938.8819124,984.8672694,1043.839132,1106.501459,1220.45138,1312.161474,1405.110656,1460.071148,1508.977415,1628.901607,1665.263063,1694.444174,1755.460933,1802.086206,1848.786757
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.145857409,1.732039316,5.083370306,2.84705689,3.15142152,2.698594382,7.010567028,4.727295002,5.023515168,3.128278754,2.102552157,5.76375401,0.38315892,0.135152618,1.778791309,1.563273005,1.259752037
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,257.6303609,234.9840775,240.2423229,237.9995917,288.0236949,315.7880227,336.4593923,401.8508631,449.6928183,647.0107732,594.9972557,584.3962137,647.704741,662.4922903,719.172669,693.8963829,615.3088032
Uganda,UGA,Urban population (% of total),SP.URB.TOTL.IN.ZS,12.082,12.167,12.253,12.483,12.755,13.031,13.313,13.6,13.892,14.189,14.492,14.8,15.115,15.437,15.766,16.101,16.444
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,87.918,87.833,87.747,87.517,87.245,86.969,86.687,86.4,86.108,85.811,85.508,85.2,84.885,84.563,84.234,83.899,83.556
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,6.736995437,5.664369913,9.438932596,3.85329199,3.57422022,5.246819027,4.993405192,4.647519059
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.674999952,2.178999901,3.5,3.200000048,2.615999937,1.899999976,3.339999914,2.779999971,1.82099998,2.815000057,3.056999922,3.377000093,1.45599997,1.909999967,1.911999941,2.147000074,2.280999899
Uganda,UGA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-0.438331712,7.856684045,7.066710548,2.139936528,1.588615744,2.0493544,0.458586003,0.119237784,1.345842484,3.100046784,2.942498378,3.259737405,0.702535794,1.988644866,2.979267726,2.314188626,3.182331959
Uganda,UGA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,111.4462148,112.2938115,113.8512358,113.8122768,110.0663247,110.6348855,113.082459,113.3272796,107.6979835,110.4613634,111.4602503,114.6601787,112.6943552,110.1847569,109.7500219,110.924846,110.0820421
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.392021585,1.865125241,-0.287508512,8.680476516,3.72128744,8.448726423,7.310676136,6.138510833,12.05085555,13.01725619,3.976552885,18.69290448,14.01605656,5.464401872,4.288209263,5.22542724,
Uganda,UGA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,-1.701277083,0.354675039,6.140184807,2.962996964,2.481232679,2.456041754,7.508294747,5.311175129,5.169005427,3.463334294,1.872612645,5.839762904,-0.021350808,-0.00409106,1.745020689,2.150196426,1.16816805
Uganda,UGA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.535274427,3.75956486,9.82620112,6.593286583,6.113292195,6.081429809,11.30002656,9.016851593,8.85934736,7.083775409,5.426409029,9.517582719,3.434798815,3.430194321,5.211897702,5.600150983,4.552871018
Uganda,UGA,GNI (current US$),NY.GNP.MKTP.CD,6085591049,5659788192,6044559885,6205210525,7725631116,8748333365,9694756697,12056747935,13980569957,20897714501,19842032855,20176756380,23045408240,24351465483,27315884558,27412103086,25098874791
Uganda,UGA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,7.176360225,9.042636594,8.382486612,21.64800839,21.81875608,22.86411715,32.39455247,35.073418,31.98617122,27.61229873,34.05793004,35.19435483,34.31190437,35.70293284,49.13939276,37.65908115,
Uganda,UGA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,63.97122929,63.43894741,61.45825446,28.99899453,14.3835305,12.93831467,15.28935413,14.7011385,9.417489095,16.98078032,19.95953818,30.80407121,25.69764863,33.80006862,46.18919857,38.30254095,
Uganda,UGA,"Labor force, total",SL.TLF.TOTL.IN,9920010,10244012,10586709,10850295,11095781,11312864,11871576,12457498,13068166,13701194,14356484,15022342,15715729,16435116,17046749,17706638,18389134
Uganda,UGA,Land area (sq. km),AG.LND.TOTL.K2,199810,199810,199810,199810,199810,199810,199810,199810,199810,199810,200520,200520,200520,200520,200520,200520,200520
United Kingdom,GBR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.9,2,2.3,2.2,,,,,,,2.743,2.765,2.79,2.809,,,
United Kingdom,GBR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,0.628,,,,,,,10.133,9.472,8.826,8.801,,,
United Kingdom,GBR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.199999809,4.199999809,4.199999809,4.199999809,3.9,,,,3.4,3.3,2.98,2.9,,,,,
United Kingdom,GBR,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.279099603,0.27373784,0.258895897,0.255601532,0.248945728,0.243258104,0.23682722,0.225366984,0.2232043,0.211466978,0.217268014,0.19423355,0.19996074,0.192126794,,,
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.199549233,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681,8.414456568,7.569499329,7.864204594,7.080978701,7.334310859,7.133721709,,,
United Kingdom,GBR,Urban population (% of total),SP.URB.TOTL.IN.ZS,78.651,78.751,79.047,79.339,79.629,79.915,80.199,80.479,80.757,81.031,81.302,81.57,81.834,82.092,82.345,82.592,82.835
United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,21.349,21.249,20.953,20.661,20.371,20.085,19.801,19.521,19.243,18.969,18.698,18.43,18.166,17.908,17.655,17.408,17.165
United Kingdom,GBR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.65378741,16.44240057,16.29083048,16.1931612,15.72965315,16.4394621,15.80818357,16.05167312,13.80860862,11.78807172,13.23215257,14.07543343,12.42143426,12.31100211,12.75002341,12.89824399,12.62947418
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26030.72882,27358.97189,28630.36796,29898.23589,31617.61228,32274.76374,34332.30121,35151.34069,36068.09323,34402.96146,35740.7372,36456.00216,37477.80229,39016.75868,40709.19732,41767.28965,42608.91939
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.374942208,2.331396768,1.964679023,2.985577498,1.946208096,2.267499433,1.752323879,1.760352735,-1.406231896,-5.048663909,1.119383533,0.718681635,0.611016523,1.23102841,2.296920297,1.385038373,1.017503504
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,27769.93125,27284.22404,29603.46576,34007.88876,39824.76181,41524.06554,44016.72641,49949.15488,46523.26545,38010.10045,38709.91166,41240.42486,41538.30726,42407.37101,46412.11727,43929.69081,39899.38839
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.561999798,4.696000099,5.037000179,4.80700016,4.593999863,4.75,5.349999905,5.262000084,5.614999771,7.537000179,7.787000179,8.036999702,7.886000156,7.526000023,6.111000061,5.301000118,4.848999977
United Kingdom,GBR,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1.322313864,-5.69149931,12.89640608,-4.256043735,-2.355974115,7.948648111,-6.013833311,-3.724311003,6.879194425,-6.061398977,-0.575619242,10.94406601,-7.272114997,0.689843029,13.93671619,1.083946948,-3.843144037
United Kingdom,GBR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,101.890989,102.3298753,102.8094439,102.4456537,102.7126757,102.6461137,102.4808951,102.6090705,102.9527851,102.2610021,102.7087219,101.6618825,102.228837,102.255624,101.9875664,101.5906326,101.898448
United Kingdom,GBR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,6.9408116,7.31085769,7.56801541,7.81211385,7.97890281,8.23536912,8.36326097,8.41613855,8.85089693,9.80995593,9.50702943,9.33870027,9.41083326,9.33908653,9.11547172,,
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.744962443,2.726107338,2.397248284,3.466238898,2.52787714,2.972095798,2.50300856,2.555819112,-0.627205201,-4.327737609,1.915161833,1.509061782,1.313018598,1.911078411,3.070483794,2.194229035,1.80601839
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.785269429,1.23589468,1.256192498,1.362921545,1.344595759,2.049668311,2.333527794,2.321035915,3.613498886,2.166231372,3.285714286,4.484239645,2.821709747,2.554546687,1.460191609,0.050020842,0.641613199
United Kingdom,GBR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,41.49645285,43.07083094,44.41024698,43.61074284,43.1657666,40.93059391,41.28483742,40.70313826,41.46332895,42.96879137,44.3594962,42.65270879,42.23234353,44.17648308,45.95956035,46.09242019,47.33610471
United Kingdom,GBR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.04210102,31.740641,31.59421572,31.77773537,31.87485439,32.80253501,35.44846133,36.35381685,38.43970437,42.95970313,44.15355676,46.50436715,47.40392487,48.08832631,46.56587778,47.71953434,45.22946591
United Kingdom,GBR,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.131350636,2.67151116,2.582716741,3.04312035,2.088768475,2.836875023,0.513390024,1.701046857,-2.130712574,-5.03293444,2.058988316,0.637163006,-0.71358602,0.757938504,1.556317159,1.306920845,1.206701312
United Kingdom,GBR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.504078359,3.067533612,3.017907931,3.524050318,2.671250919,3.545394236,1.254934386,2.496049636,-1.357410276,-4.311888712,2.862161015,1.426903444,-0.020826211,1.434810381,2.324280257,2.115488022,1.996693024
United Kingdom,GBR,GNI (current US$),NY.GNP.MKTP.CD,1.65E+12,1.63E+12,1.79E+12,2.06E+12,2.43E+12,2.57E+12,2.71E+12,3.10E+12,2.89E+12,2.38E+12,2.46E+12,2.64E+12,2.64E+12,2.70E+12,2.96E+12,2.82E+12,2.59E+12
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,29508746,29496487,29791020,30096771,30342769,30650286,31160758,31321803,31731606,31898612,32060429,32269294,32608734,33003350,33348767,33568446,33804251
United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930
United States,USA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.439429209,0.427517195,0.423563623,0.414223903,0.405034152,0.394079444,0.377797157,0.377120624,0.366967535,0.354059352,0.354138149,0.341880733,0.322498271,0.321540586,,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,20.20761476,19.65619321,19.63919577,19.57623905,19.68358135,19.61027504,19.11613882,19.23746045,18.48923375,17.19236714,17.48472797,17.02246923,16.29246,16.4012901,,,
United States,USA,Urban population (% of total),SP.URB.TOTL.IN.ZS,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.94,81.108,81.277,81.447,81.617,81.788
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.06,18.892,18.723,18.553,18.383,18.212
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.6837687,19.55247611,18.21152494,17.37584606,17.56159792,17.93830725,19.18739817,17.34828444,15.49589696,14.43674166,15.1812318,15.7885113,17.80078371,18.36441229,19.27390414,19.19672103,
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48373.87882,49790.66548,51450.1223,52787.02695,54598.55069,56207.03675,57466.78711
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.940291775,-0.018489778,0.846125953,1.926956876,2.829653489,2.397046016,1.681416459,0.815188221,-1.230282169,-3.624124115,1.677898143,0.846716825,1.463850946,0.967810662,1.612537597,1.850196165,0.914094448
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48373.87882,49790.66548,51450.1223,52787.02695,54598.55069,56207.03675,57466.78711
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4,4.699999809,5.800000191,6,5.5,5.099999905,4.599999905,4.599999905,5.800000191,9.300000191,9.600000381,8.899999619,8.100000381,7.400000095,6.199999809,5.300000191,4.906000137
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.092176449,0.975981834,1.786127687,2.806775956,3.78574285,3.345216063,2.666625826,1.77857024,-0.291621459,-2.775529574,2.531920616,1.601454672,2.224030854,1.67733153,2.370457671,2.596148041,1.61565606
United States,USA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,14.99971236,-5.15811151,-0.097573872,10.12591406,4.145992586,8.873306478,1.467106355,-14.89992641,6.399595262,13.34243487,1.387902036,-5.416210583,-8.120638174,19.39096037,-0.683164695,2.952244638,
United States,USA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,103.6538948,103.4709952,103.8848869,104.3755489,105.0441844,105.5078669,105.5640389,104.9631172,104.9126132,102.7425144,103.4258504,103.7375807,103.5014105,102.947635,102.9252285,102.8939468,
United States,USA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,13.06983845,13.72876259,14.54940527,15.05869771,15.13565701,15.15399054,15.2700426,15.56604376,16.02261006,16.99914257,17.0167582,17.05713122,17.01736133,16.89772211,17.14075435,,
United States,USA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.564,2.2,2.3,,2.672,2.409,2.402,2.41,2.416,2.422,2.41,2.452,,,,,
United States,USA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,9.367,,,,,9.815,,,,,9.815,,,,,,
United States,USA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.5,3.5,3.400000095,3.3,,3.2,3.1,3.1,3.1,3,3,2.9,,,,,
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206
United States,USA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,40.87340124,43.94559658,45.59787082,46.34240547,45.61268541,45.9702845,47.22608821,47.36278496,46.47957374,49.07288759,47.56004473,48.37673767,48.34653898,46.38456571,45.23436007,45.21643125,46.04504719
United States,USA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.62292882,33.74260431,36.56994131,36.45059677,35.20499361,35.46777642,36.60494714,36.85130162,38.23226705,42.14910432,41.79706873,43.98275213,43.02363654,42.80509149,42.56422617,42.11553849,41.88810146
United States,USA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,3.02093412,0.111063265,0.801358258,2.069739027,2.976028061,2.375443314,1.458886551,1.19645034,-0.945780405,-3.728132022,2.005766731,1.053266584,1.346774576,0.963834478,1.576852209,1.570575471,
United States,USA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.173721168,1.106823483,1.740942706,2.950790583,3.933478384,3.323413326,2.441939786,2.16347567,-0.004415925,-2.880453277,2.862543068,1.809550252,2.106077333,1.673327404,2.334506108,2.314479402,
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,1.04E+13,1.08E+13,1.11E+13,1.16E+13,1.24E+13,1.32E+13,1.41E+13,1.46E+13,1.48E+13,1.45E+13,1.51E+13,1.58E+13,1.66E+13,1.71E+13,1.79E+13,1.85E+13,1.87E+13
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,147615647,148570794,149395933,150044948,151145816,153062477,155005018,156379484,158190175,158299255,158089948,158151546,159418825,159846541,160467455,161562573,162529414
United States,USA,Land area (sq. km),AG.LND.TOTL.K2,9161920,9161920,9161920,9161920,9161920,9161920,9161920,9161920,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.5890007,60.87200165,60.56700134,60.47900009,60.3429985,58.43999863,59.86600113,60.45100021,60.92100143,58.59999847,59.66699982,60.77299881,62.93600082,62.93899918,62.81399918,62.4129982,62.02000046
Spain,ESP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.94900131,47.09400177,47.65200043,48.61199951,49.68299866,51.65499878,52.84999847,53.4129982,52.34000015,48.57699966,47.5340004,46.60499954,44.58200073,43.5340004,44.33200073,45.50799942,46.875
Gabon,GAB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.81900024,49.68099976,49.59000015,49.41699982,49.32600021,49.09899902,47.29499817,45.44599915,43.56600189,40.84199905,38.02399826,38.13899994,38.31600189,38.45999908,38.64500046,39.49100113,40.10900116
United Kingdom,GBR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.45399857,58.60300064,58.56600189,58.86100006,58.97700119,58.93600082,59.0340004,58.90000153,58.9640007,57.59899902,57.22800064,57.05199814,57.33599854,57.83100128,58.88299942,59.36000061,59.62200165
Guinea,GIN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.14499664,65.45800018,65.77700043,66.13200378,66.45400238,66.77999878,67.09899902,67.42099762,67.70600128,68.07299805,68.40200043,69.13300323,69.15299988,76.54599762,76.58899689,76.62599945,76.65899658
Italy,ITA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.68600082,43.44200134,44.02000046,44.54800034,45.60699844,45.20199966,45.64899826,45.72299957,45.68999863,44.5719986,44.00500107,43.87200165,43.51900101,42.41400146,42.33599854,42.62400055,42.70800018
Liberia,LBR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.54700089,57.69800186,57.86100006,58.00899887,58.16899872,57.69400024,58.26800156,57.49399948,57.89799881,58.29999924,58.93600082,58.88000107,58.78300095,58.64699936,58.67499924,58.57400131,58.52799988
